time,d,theta1,theta2
2.4299497487437187,1.5054299813692202,2.9522645705497674,-1.5040801783846713
2.4615075376884423,1.511049896329135,2.983822359494491,-1.5040801783846713
2.493065326633166,1.518616934766497,3.0153801484392146,-1.5040801783846713
2.5246231155778895,1.528100962812665,3.0469379373839383,-1.5040801783846713
2.5561809045226136,1.5394642126595728,3.0784957263286623,-1.5040801783846711
2.587738693467337,1.5526614329607311,3.110053515273386,-1.5040801783846713
2.619296482412061,1.5676400690335814,3.1416113042181095,-1.5040801783846713
2.6508542713567844,1.5843404721455872,3.173169093162833,-1.5040801783846718
2.682412060301508,1.6026961370506343,3.2047268821075567,-1.5040801783846713
2.7139698492462316,1.622633966829809,3.2362846710522803,-1.5040801783846713
2.7455276381909552,1.6440745639818926,3.267842459997004,-1.5040801783846713
2.777085427135679,1.6669325466043716,3.2994002489417276,-1.5040801783846713
2.8086432160804025,1.6911168884058572,3.330958037886451,-1.5040801783846713
2.840201005025126,1.7165312811958926,3.362515826831175,-1.5040801783846713
2.8717587939698497,1.743074518408624,3.3940736157758984,-1.5040801783846718
2.9033165829145733,1.7706408981330455,3.425631404720622,-1.5040801783846711
2.934874371859297,1.799120644044852,3.4571891936653456,-1.5040801783846713
2.9664321608040205,1.8284003425636386,3.488746982610069,-1.5040801783846713
2.997989949748744,1.8583633944945785,3.520304771554793,-1.5040801783846713
3.0295477386934677,1.8888904793560264,3.5518625604995164,-1.5040801783846713
3.0611055276381913,1.9198600305439757,3.58342034944424,-1.5040801783846713
3.092663316582915,1.9511487194411476,3.6149781383889636,-1.5040801783846713
3.1242211055276385,1.982631946542863,3.6465359273336873,-1.5040801783846711
3.155778894472362,2.0141843376439112,-2.605091590901176,-1.5040801783846713
3.1873366834170858,2.0456802431104717,-2.573533801956452,-1.5040801783846713
3.2188944723618094,2.076994238248866,-2.5419760130117286,-1.5040801783846711
3.250452261306533,2.108001622778535,-2.510418224067005,-1.5040801783846713
3.2820100502512566,2.1385789174202268,-2.4788604351222814,-1.5040801783846713
3.31356783919598,2.1686043556218393,-2.4473026461775573,-1.5040801783846718
3.345125628140704,2.197958368463755,-2.415744857232834,-1.5040801783846711
3.3766834170854274,2.22652406081264,-2.3841870682881106,-1.5040801783846713
3.408241206030151,2.254187676827553,-2.3526292793433865,-1.5040801783846713
3.4397989949748746,2.2808390529645868,-2.3210714903986633,-1.5040801783846713
3.4713567839195982,2.3063720566760786,-2.2895137014539397,-1.5040801783846711
3.502914572864322,2.3306850090573645,-2.2579559125092157,-1.5040801783846718
3.534472361809046,2.3536810897580005,-2.2263981235644916,-1.5040801783846713
3.5660301507537695,2.3752687225449804,-2.1948403346197685,-1.5040801783846711
3.597587939698493,2.395361939982555,-2.163282545675045,-1.5040801783846713
3.6291457286432167,2.4138807257763903,-2.1317247567303212,-1.5040801783846711
3.6607035175879403,2.4307513334187707,-2.1001669677855976,-1.5040801783846713
3.692261306532664,2.445906579865919,-2.068609178840874,-1.5040801783846713
3.7238190954773875,2.459286113077941,-2.03705138989615,-1.5040801783846713
3.755376884422111,2.4708366523559686,-2.005493600951427,-1.5040801783846713
3.7869346733668348,2.4805122005194393,-1.9739358120067032,-1.5040801783846713
3.8184924623115584,2.488274227078543,-1.9423780230619796,-1.5040801783846713
3.850050251256282,2.494091821672424,-1.9108202341172555,-1.5040801783846713
3.8816080402010056,2.4979418171620806,-1.879262445172532,-1.5040801783846713
3.913165829145729,2.499808881887801,-1.8477046562278083,-1.5040801783846713
3.944723618090453,2.4996855807237215,-1.8161468672830852,-1.5040801783846713
3.9762814070351764,2.497572404686389,-1.7845890783383616,-1.5040801783846711
4.0078391959799,2.4934777689794076,-1.7530312893936384,-1.5040801783846713
4.039396984924624,2.487417979481959,-1.7214735004489143,-1.5040801783846713
4.070954773869348,2.479417167814653,-1.6899157115041903,-1.5040801783846713
4.102512562814071,2.4695071952412855,-1.6583579225594667,-1.5040801783846711
4.134070351758795,2.4577275257891946,-1.626800133614743,-1.5040801783846713
4.165628140703518,2.4441250690934844,-1.59524234467002,-1.5040801783846711
4.197185929648242,2.4287539935909415,-1.5636845557252959,-1.5040801783846713
4.228743718592965,2.4116755108075694,-1.5321267667805727,-1.5040801783846718
4.260301507537689,2.392957631598742,-1.5005689778358482,-1.5040801783846713
4.2918592964824125,2.3726748953127137,-1.4690111888911255,-1.5040801783846713
